age,year,central,lower,upper,type,sex
55,1958,0.00850049432222417,,,historic,female
55,1959,0.00800331193965633,,,historic,female
55,1960,0.00762622700264957,,,historic,female
55,1961,0.0078034779293875,,,historic,female
55,1962,0.00873548813465213,,,historic,female
55,1963,0.00723798000269034,,,historic,female
55,1964,0.00740928372778606,,,historic,female
55,1965,0.0072401420626486,,,historic,female
55,1966,0.00742242866943295,,,historic,female
55,1967,0.0072419853518621,,,historic,female
55,1968,0.00833203730102629,,,historic,female
55,1969,0.00811106960392931,,,historic,female
55,1970,0.00826444980841264,,,historic,female
55,1971,0.0071570354217339,,,historic,female
55,1972,0.0071216254271619,,,historic,female
55,1973,0.00722236404067321,,,historic,female
55,1974,0.00677748033204068,,,historic,female
55,1975,0.00659234283080453,,,historic,female
55,1976,0.00680489476432983,,,historic,female
55,1977,0.0069205726902696,,,historic,female
55,1978,0.00602606524303665,,,historic,female
55,1979,0.00675931885984659,,,historic,female
55,1980,0.00626776514699943,,,historic,female
55,1981,0.00634485291388542,,,historic,female
55,1982,0.0067559312595484,,,historic,female
55,1983,0.00627975795889838,,,historic,female
55,1984,0.00616063259969484,,,historic,female
55,1985,0.00645093402943637,,,historic,female
55,1986,0.00573665013001535,,,historic,female
55,1987,0.00573130032536634,,,historic,female
55,1988,0.00617820279368467,,,historic,female
55,1989,0.00623269560382941,,,historic,female
55,1990,0.00576972285241662,,,historic,female
55,1991,0.00580421282750128,,,historic,female
55,1992,0.00552862216331045,,,historic,female
55,1993,0.00565201980710992,,,historic,female
55,1994,0.00553668094471497,,,historic,female
55,1995,0.0053945523432797,,,historic,female
55,1996,0.00532597789283512,,,historic,female
55,1997,0.00522949296413536,,,historic,female
55,1998,0.00558105099324945,,,historic,female
55,1999,0.00491157043204529,,,historic,female
55,2000,0.00536962246125791,,,historic,female
55,2001,0.00578688569821103,,,historic,female
55,2002,0.00516199892756646,,,historic,female
55,2003,0.0054384156082528,,,historic,female
55,2004,0.00555055788330247,,,historic,female
55,2005,0.00515002344063962,,,historic,female
55,2006,0.00474571290410656,,,historic,female
55,2007,0.00462240612192847,,,historic,female
55,2008,0.00446927469056951,,,historic,female
